Phosphorus,Nitrogen,Potassium ,ph,humidity,temperature,rainfall,crops
36,11,31,6.47544932,51.77965917,27.92063282,100.2585673,mango
29,33,34,6.832979509,49.21729127,31.40948821,92.99739415,mango
31,12,26,5.395275719,51.94190321,35.7877738,100.2160615,mango
34,12,28,6.13526938,45.02236377,33.36140093,98.81596545,mango
16,5,31,4.555688532,48.69677802,35.96054636,98.00644238,mango
30,1,29,6.434197756,51.39586505,28.33333307,91.67241761,mango
35,16,31,5.316875978,50.19368841,32.27652024,95.99487068,mango
18,35,26,5.279388967,50.84881347,31.99490489,97.38741498,mango
40,4,26,6.720041791,48.56916221,27.58258929,95.8445641,mango
29,9,34,5.72742254,45.88744691,29.38471637,100.8124659,mango
38,2,33,4.691396195,53.2328243,32.38697531,90.21633216,mango
32,26,32,6.810186079,49.92963856,30.91471455,90.14047759,mango
38,34,31,6.454045329,45.58110023,35.37775595,97.41586402,mango
32,5,33,5.842763773,52.5896771,32.32362177,93.36718816,mango
29,31,26,5.024124684,47.40519056,28.22373428,97.76832322,mango
34,34,35,6.422710539,47.16808054,27.27433181,95.257992,mango
19,36,32,4.94295037,50.70880979,27.10710832,92.37238878,mango
17,7,26,6.414526606,48.75613373,34.89226666,91.63074547,mango
15,38,27,6.777788126,48.50387598,33.7462686,92.26439205,mango
19,5,25,6.441328044,54.43945147,27.3511056,96.27792547,mango
36,37,26,4.650536197,52.61323969,32.89300162,94.49161372,mango
31,21,32,5.254532213,51.42664176,35.38598705,90.29643888,mango
36,37,27,5.910634533,47.90859131,27.5529736,90.40332704,mango
23,23,30,4.755273631,47.45553843,32.82141065,90.89173106,mango
26,36,26,6.814630246,51.0845903,30.17294105,95.23444287,mango
33,24,35,5.342866119,54.82257868,29.26382931,100.7586226,mango
18,26,30,6.336234624,51.08494181,32.06097197,96.59816497,mango
17,22,26,4.754435025,47.71875722,28.69818144,99.642454,mango
34,11,32,6.831706773,49.40983294,29.14305008,97.55155537,mango
35,29,28,6.967417766,53.53903102,28.3471611,90.40260445,mango
28,22,26,4.947683034,45.41692012,27.67256197,92.84991507,mango
24,23,32,5.630619901,46.16888595,28.1218093,93.30247448,mango
35,1,34,6.27339822,46.69536813,30.79375683,92.21318555,mango
24,2,34,6.472774648,54.80750249,28.89409382,94.76322976,mango
37,39,25,6.953246506,45.61143594,33.33024826,98.28583013,mango
36,15,27,5.643710216,53.96886679,27.78912455,91.01152997,mango
18,3,31,6.392313973,48.20662669,31.65333432,91.09745581,mango
38,8,32,4.981816523,46.73723302,29.75150773,91.405983,mango
31,33,34,5.421265283,50.22287593,31.32995611,89.78216168,mango
29,14,32,6.942520105,48.97047762,35.63627319,97.51952041,mango
20,18,26,5.435840509,51.98594645,31.66524687,89.98024312,mango
21,9,32,5.870116071,53.56092806,32.26935342,95.94035356,mango
30,20,27,4.74910393,51.59445462,27.81005614,95.89898581,mango
38,9,25,5.497946899,50.34035336,34.58561471,100.3060719,mango
24,26,34,6.811291098,52.23810152,31.27180992,89.74409017,mango
36,31,29,6.460542749,52.72170281,33.93679864,97.4611918,mango
18,14,35,4.791146778,47.02058367,31.09154239,91.46664318,mango
16,40,35,6.4841522,49.02450149,31.89356292,89.59371481,mango
27,28,34,6.526654345,50.69693751,32.45465292,95.04871605,mango
17,0,30,6.279133738,47.97230503,35.47478322,97.79072474,mango
29,1,29,6.052026047,49.30347234,27.32961444,93.53197359,mango
36,2,31,5.73171945,49.95955487,30.90225239,91.77522598,mango
27,12,26,5.32307197,45.5661059,29.09382275,96.23520043,mango
28,7,35,4.66910839,46.78393776,30.02086169,96.63721027,mango
36,0,26,5.101206389,51.25786185,34.13072188,96.38808001,mango
35,26,31,5.339556562,53.05980465,33.44619894,98.05089394,mango
21,27,30,5.061081874,52.48823147,35.3915464,91.22881052,mango
38,22,31,5.821106036,53.06009323,31.53356352,98.57025046,mango
18,22,31,5.956027059,47.93791463,30.7645515,90.38503469,mango
23,28,28,5.676032581,50.0983181,30.01821337,96.08745082,mango
31,7,27,6.524114355,47.59319575,31.32863689,94.67344737,mango
34,29,26,6.273953676,54.39416048,33.88004781,89.29147581,mango
37,8,33,6.128167757,54.9640534,28.07802689,97.45373619,mango
16,39,27,4.934964765,52.94641947,35.53845018,91.54560427,mango
24,40,25,5.445008416,50.44030129,28.70595247,95.8946444,mango
38,19,26,4.525722333,48.77926304,31.48451729,93.17221967,mango
21,21,30,5.403908328,51.41593238,27.69819273,100.7720705,mango
18,22,33,6.621623545,52.48100602,30.41235793,93.92375879,mango
20,31,30,6.207495815,54.01352682,32.17752026,91.88766069,mango
26,18,31,5.418475257,47.74916499,32.6112614,91.10190759,mango
49,3,18,3.692863601,64.70930606,27.91095209,32.67891866,mothbeans
59,22,23,4.371745575,51.27868781,27.32220619,36.5037914,mothbeans
58,36,25,8.399135958,59.3189118,28.66024187,36.92629678,mothbeans
43,4,18,8.840656256,61.09387478,29.02955344,72.98016599,mothbeans
54,29,16,8.153022903,54.65030015,27.78031515,32.05025323,mothbeans
43,32,22,5.270749441,54.1077461,31.99928579,71.6266696,mothbeans
55,14,15,8.050304395,55.27755933,27.33580911,73.44775287,mothbeans
35,5,20,9.679240873,53.57014709,28.92952635,66.35634104,mothbeans
57,25,24,6.974978386,58.59986279,27.65472156,36.94255012,mothbeans
53,11,24,7.39389918,55.77264351,28.52396666,61.32935611,mothbeans
49,40,17,6.68727523,45.89239456,31.02215872,53.56783314,mothbeans
56,38,25,7.88118645,45.38497051,25.74095321,67.43488235,mothbeans
43,27,23,5.875333778,56.85420099,31.70447482,44.94317432,mothbeans
38,24,22,8.202706015,58.51663927,24.47876451,34.96933295,mothbeans
45,23,21,8.985348193,51.79939437,31.46511256,74.44330654,mothbeans
57,29,20,5.87707519,50.7330069,25.60973447,53.39249517,mothbeans
35,31,23,7.707595055,47.18283631,30.30260453,68.04039813,mothbeans
55,0,25,4.524171562,43.6672299,28.17489437,45.78172762,mothbeans
45,7,22,9.926212291,44.8302551,25.50634557,74.32635105,mothbeans
58,17,25,6.455592696,43.58788762,31.12896766,32.76742894,mothbeans
44,11,17,8.016210782,55.59160391,26.34043268,35.1051197,mothbeans
49,22,22,3.71105919,61.5620517,28.23494706,72.66666443,mothbeans
51,9,19,5.49091063,49.32609633,27.04453473,48.25207759,mothbeans
48,28,15,9.254089438,55.25435777,25.16125354,40.89732789,mothbeans
50,26,19,6.005242945,51.66921088,27.3179125,32.55919573,mothbeans
56,36,20,7.437078236,49.66474269,25.4123765,31.87416982,mothbeans
60,8,18,3.808429173,46.01868196,31.21629982,53.1205277,mothbeans
37,24,21,5.818219385,58.22686794,30.573999,62.74803826,mothbeans
43,22,24,4.52363558,53.2208266,25.42517036,46.19374559,mothbeans
43,36,24,3.510404312,43.65305437,27.09400578,41.53749535,mothbeans
44,22,24,6.030447288,56.32938343,24.30935081,58.99536268,mothbeans
43,17,22,5.498340808,45.90067655,30.06142622,41.0550915,mothbeans
45,8,15,4.61136408,60.9835384,28.09568993,33.84110759,mothbeans
56,7,23,5.545219232,40.00933429,26.33908791,55.50429227,mothbeans
57,36,16,8.292875734,57.14218792,28.61409059,57.02891698,mothbeans
45,11,19,3.828031463,44.359648,28.70012137,44.11622138,mothbeans
36,6,22,8.869532817,59.79236306,24.21610338,42.24783476,mothbeans
57,17,20,3.793575185,45.20094476,28.50677929,66.1761456,mothbeans
47,4,20,4.193189124,64.95585424,25.97948991,72.19245835,mothbeans
49,9,16,7.661537348,41.36561835,30.88482722,55.053805,mothbeans
51,25,24,9.392694614,61.66852372,25.5042419,65.07981523,mothbeans
44,36,21,4.516154055,51.33189406,25.12528913,38.48678973,mothbeans
38,21,20,5.794289715,63.56791363,27.10508014,62.20279647,mothbeans
57,37,20,7.354286985,44.82069159,31.1006247,70.79934452,mothbeans
48,32,18,5.993513566,56.40226277,26.45707778,64.16167699,mothbeans
44,29,20,8.620107545,63.56222995,30.04132304,31.83192392,mothbeans
51,25,18,9.45949344,54.82130787,27.77799528,50.28438729,mothbeans
44,10,24,8.0344125,43.02151392,30.99256944,58.27600682,mothbeans
35,23,18,5.414492777,47.36534833,26.4908332,36.99362831,mothbeans
60,9,23,6.276004336,57.17377029,31.96987867,64.25520357,mothbeans
58,3,21,9.160691747,46.82652785,25.36140526,55.60523179,mothbeans
42,22,22,7.887658711,56.96640758,25.54249137,48.46797044,mothbeans
39,12,21,8.183844843,62.85948245,28.99319096,70.4713043,mothbeans
36,39,22,9.072011412,60.50320928,29.34317422,34.03335472,mothbeans
41,32,16,7.702287236,61.39451307,28.63618921,68.54877876,mothbeans
41,30,15,5.88509677,44.17085032,24.83206631,52.0810886,mothbeans
36,19,22,6.16496284,58.55363573,25.44689075,57.04826619,mothbeans
46,4,15,3.504752314,62.40392519,31.01274943,63.77192383,mothbeans
39,21,20,7.388007483,52.3003173,27.06179658,60.74583498,mothbeans
57,35,25,8.340398059,42.26206161,27.0956288,71.1271039,mothbeans
55,22,24,8.66077954,57.30636014,28.56800579,64.53027638,mothbeans
51,35,17,3.558822825,49.84213387,28.79929247,40.85534718,mothbeans
56,17,17,5.9565851,45.41393636,27.94293692,69.66289997,mothbeans
57,28,17,9.416003106,61.58245338,30.47757686,61.86633917,mothbeans
36,22,16,8.18422855,50.77148138,30.58139475,64.58559639,mothbeans
41,11,19,5.131779302,41.81420849,26.85911286,44.13827124,mothbeans
38,38,18,6.294130313,61.18749126,26.31051759,35.73403813,mothbeans
37,23,24,7.991902443,44.2252605,28.77833449,33.95825723,mothbeans
35,25,20,8.923095695,43.35365671,28.90245417,71.90018566,mothbeans
45,40,20,6.878498176,57.69622912,29.37687468,38.34303462,mothbeans
58,23,19,5.243634849,58.25204566,24.17093241,59.18953429,mothbeans
56,2,23,7.550090941,59.79023382,26.65333029,36.91852635,mothbeans
56,3,17,8.709291688,53.50567601,28.19912143,52.13580529,mothbeans
51,26,25,7.792508068,52.62741529,28.76488954,55.21606732,mothbeans
42,39,20,8.055908858,61.25353851,29.3499706,40.82840673,mothbeans
59,27,20,4.397698806,52.60950014,28.00937423,36.01203025,mothbeans
45,24,19,5.952384957,48.8246387,26.85851927,34.7426459,mothbeans
40,7,17,8.532078733,40.92604945,31.2123945,53.78769958,mothbeans
45,15,23,7.224193642,61.43378674,24.20422636,46.0203959,mothbeans
52,26,23,4.931890506,49.60384796,29.98835437,52.92929636,mothbeans
45,20,16,4.626212446,54.61813464,29.93964907,45.43669946,mothbeans
54,34,24,5.026003659,41.55934359,31.2119298,68.80141783,mothbeans
51,19,25,3.5253661,48.23991436,26.80474415,43.87801983,mothbeans
41,29,21,8.86979671,62.84916863,31.49398069,64.56807592,mothbeans
50,20,22,9.406887533,46.42693735,30.99694676,38.31597852,mothbeans
40,11,23,5.80428611,63.04749127,29.61253065,50.1978269,mothbeans
54,15,15,8.35495812,57.03184356,29.97604322,44.86052932,mothbeans
55,35,22,8.634929739,52.62696801,30.88883074,55.51932414,mothbeans
59,9,25,7.699200949,60.16299493,30.39321309,35.37493212,mothbeans
45,40,18,5.261285926,55.20522037,30.43683729,30.92014047,mothbeans
38,35,19,9.112771682,63.18180319,25.32688786,32.71129281,mothbeans
58,14,17,4.605700542,59.96664731,30.53684308,33.48919022,mothbeans
55,40,18,7.115994051,40.5926071,30.38257873,47.95406479,mothbeans
36,18,23,7.214078621,53.76623369,24.01825377,35.03404425,mothbeans
52,35,15,9.93509073,61.14754363,28.69841277,65.67591794,mothbeans
59,4,22,8.914074888,49.00323081,29.33743412,42.44054315,mothbeans
51,22,16,8.639586199,61.34900107,27.96583691,70.10472076,mothbeans
47,33,17,8.621514073,48.27531965,24.86803974,63.9187654,mothbeans
51,2,17,5.838508699,45.96341933,25.87682261,38.53254678,mothbeans
51,16,21,3.532008668,49.9767522,31.01963639,32.81296548,mothbeans
55,19,20,7.18530147,87.80507732,27.43329405,54.73367631,mungbean
54,8,20,7.034214276,80.77275974,28.3340432,38.7976407,mungbean
55,36,20,6.635968698,84.34262707,27.01470397,55.296354,mungbean
56,10,16,6.828187499,81.04554836,28.17432665,36.35720652,mungbean
56,22,17,6.89077995,87.32761241,29.87888063,44.75215854,mungbean
57,9,24,7.165121109,89.71503316,29.89232778,42.99498978,mungbean
59,34,23,6.935804256,83.24855855,28.56212158,56.48265193,mungbean
51,31,25,7.196774236,85.5701901,27.53592929,53.01899249,mungbean
49,0,18,6.990095452,87.93598094,29.68361658,41.82490236,mungbean
39,21,20,7.064782138,82.1193047,28.14448546,46.75690086,mungbean
35,28,22,7.156563094,86.73346018,29.53037621,59.87232071,mungbean
52,17,17,6.364967184,86.45147631,27.88352946,44.64407105,mungbean
42,24,23,6.428054409,82.35916228,28.22471276,44.01206619,mungbean
46,28,16,6.664187809,84.96089355,29.008124,45.91011391,mungbean
38,21,21,6.637677489,86.45193297,29.75538903,37.54602719,mungbean
60,34,25,6.79385576,85.16906976,29.78416743,40.77872823,mungbean
53,19,22,6.852884643,80.4513142,27.8640132,42.83053902,mungbean
58,31,15,7.121571293,84.96771717,27.11026483,51.52617423,mungbean
35,19,24,6.883308033,83.64274107,27.11030369,49.11964582,mungbean
53,24,17,6.421271178,89.07866095,28.95451232,57.65901369,mungbean
47,13,20,6.54450214,87.93724219,29.21780035,43.1386631,mungbean
53,31,16,6.452006451,85.81675947,28.7420098,48.54598575,mungbean
45,28,23,6.489259136,80.29868321,29.65021184,56.76278363,mungbean
37,31,21,6.713410626,86.404241,27.23924995,37.31236904,mungbean
60,33,15,6.510840928,81.67085323,28.95172351,56.51103293,mungbean
45,34,21,6.287380117,82.60629652,28.18837136,37.01110438,mungbean
57,13,25,6.86308576,86.20681554,28.30041493,50.47333854,mungbean
57,33,17,6.78415271,88.71782287,27.89636126,57.79863368,mungbean
57,32,22,6.769415888,87.50436797,28.6899851,44.56598352,mungbean
59,23,25,6.320768488,88.73100226,27.8262623,56.68833819,mungbean
41,35,18,6.705008504,81.59200689,28.70562673,59.87065439,mungbean
48,6,24,6.790736339,84.61431076,28.6362812,48.48319335,mungbean
36,29,25,7.130278657,88.4393979,28.28511547,48.56690235,mungbean
36,4,22,7.012740397,86.13316408,27.60887393,43.80041104,mungbean
59,10,22,7.155685016,86.99495766,28.60901145,36.94616965,mungbean
48,14,21,6.991242362,84.80084105,29.24598976,53.43228915,mungbean
50,8,21,6.218923893,89.1148059,28.62911222,50.49913241,mungbean
40,20,15,7.199495368,88.07505524,29.57329479,45.04467075,mungbean
43,36,22,6.389882166,87.16679147,27.82684262,58.37249772,mungbean
57,14,15,6.623438282,83.14796296,29.8757015,40.12044158,mungbean
60,11,23,7.033012777,88.50229102,27.33684386,51.09802625,mungbean
59,10,15,6.32400451,89.30428305,29.83040388,58.86687093,mungbean
60,7,25,6.397636709,82.76020821,28.2753171,56.04995423,mungbean
47,2,15,6.401455706,85.99127934,29.86860065,58.41394143,mungbean
45,20,22,6.904587016,89.9939693,29.5888162,54.96121262,mungbean
39,2,15,6.478557136,82.9116472,28.07219563,49.61865305,mungbean
40,27,24,7.063022095,89.99615558,27.84026517,52.84626009,mungbean
48,35,15,6.981758362,87.4512669,27.10818093,55.03723979,mungbean
59,4,25,6.227134139,81.94268594,27.68515114,54.62243308,mungbean
48,1,24,6.232836962,85.60472562,29.34594634,59.03629954,mungbean
43,36,21,7.140437859,84.8593608,28.36319404,52.93031105,mungbean
46,11,24,6.459252023,89.80650642,27.65280218,56.52558045,mungbean
47,34,19,6.568795404,85.44815232,27.31372793,53.15223123,mungbean
44,21,18,7.12851089,86.89934108,27.06909959,50.46746116,mungbean
58,17,20,6.42937879,85.91625451,28.06642822,39.23831035,mungbean
40,25,21,6.248900919,81.13903037,27.73329078,44.17580911,mungbean
38,2,18,6.619891498,89.92908171,27.53632932,45.48591922,mungbean
48,9,20,6.377568542,84.28187572,29.66461594,56.09542002,mungbean
49,37,25,6.415459592,85.85384444,29.9145443,41.39081525,mungbean
38,36,15,6.320662012,87.59810657,28.36363858,57.99524359,mungbean
58,40,15,6.978400282,87.60890009,29.46416042,43.15411472,mungbean
44,30,16,6.442335593,82.89166381,29.73013036,50.91511275,mungbean
59,1,23,7.184398832,87.17649,27.46852989,43.78420984,mungbean
48,9,22,6.402926221,87.09979549,27.77076285,49.50812624,mungbean
41,14,17,7.085982325,88.48312598,29.12939524,36.45012824,mungbean
52,35,19,6.698574085,89.89593328,27.10606808,37.45680611,mungbean
48,31,17,6.594739424,86.94206817,28.88078945,53.79732545,mungbean
41,4,20,6.647965508,83.8001509,28.14720892,37.44800463,mungbean
37,30,25,7.120032489,80.14487166,29.89129144,54.7960127,mungbean
35,9,20,6.91380932,80.98004661,27.41503453,40.53173216,mungbean
41,20,20,7.073048264,89.4875022,29.27308605,50.9246554,mungbean
50,37,23,6.5304707,88.48587386,29.65296893,56.01913159,mungbean
35,34,21,6.684381357,82.67639542,28.44524991,58.18713162,mungbean
37,14,15,6.581351374,83.97586797,27.96235681,48.9366954,mungbean
39,23,22,6.86483915,81.97952224,29.25649321,42.02483277,mungbean
45,5,21,6.487124217,88.00989267,28.36291385,43.05130077,mungbean
37,22,20,6.605733068,86.49366929,27.62749466,39.26137642,mungbean
51,40,17,6.860602782,86.12194568,28.66086349,50.01534317,mungbean
56,27,20,6.41874299,87.11497805,29.2114218,51.53848218,mungbean
40,31,22,6.365513634,86.16063492,29.40889385,53.35486977,mungbean
36,38,21,6.556372966,84.8845732,28.02952623,36.12042927,mungbean
37,6,17,6.760694228,80.35005927,28.08657178,38.14476781,mungbean
47,6,18,6.715276663,80.28038146,29.16174608,40.16545979,mungbean
44,24,17,6.666380512,80.03499648,29.8596912,50.66487502,mungbean
59,25,19,6.626629798,83.6869203,29.06631494,43.95183726,mungbean
56,32,21,6.702772465,88.66663953,27.38538997,58.29933073,mungbean
45,8,18,7.011030515,85.42058715,27.93034941,43.25095608,mungbean
39,19,17,6.890156495,81.8009244,29.2808618,44.47427436,mungbean
37,39,15,6.821747052,83.78911515,28.9973145,59.84499208,mungbean
37,33,19,7.183189922,86.5543196,27.92678579,43.4826194,mungbean
54,26,17,6.27258822,88.9570454,28.5474135,49.4897245,mungbean
51,21,15,6.679127482,89.1886954,29.36488409,48.30159325,mungbean
54,22,20,6.689825155,83.63802195,28.56149805,41.013132,mungbean
45,29,16,6.583381939,87.91332682,28.43683487,43.12063289,mungbean
40,4,21,6.725551062,80.45744422,28.79728147,44.30070517,mungbean
37,10,22,7.069747814,89.12760359,28.7275267,58.52974279,mungbean
44,4,19,6.921993878,83.52706038,27.95639663,43.25726752,mungbean
45,20,17,6.770955317,83.69659318,28.17458662,37.2464655,mungbean
45,23,23,6.983130466,86.69133979,28.77653519,56.12443206,mungbean
48,25,21,6.267684328,83.48991368,28.438097,52.55469976,mungbean
17,115,55,6.776533055,94.11878202,27.57826922,28.08253201,muskmelon
27,114,48,6.528404378,93.03555162,27.82054812,26.32405487,muskmelon
25,101,52,6.750145572,94.22237826,29.09910406,22.52497327,muskmelon
18,118,52,6.562832807,90.83130708,28.04943594,20.76223014,muskmelon
26,95,45,6.117530021,94.55695552,29.91690582,28.16057247,muskmelon
25,81,49,6.076459669,93.25103208,29.86895762,26.26243014,muskmelon
24,117,53,6.293486295,92.21405224,29.17220859,21.30290472,muskmelon
30,114,51,6.069171847,90.06998135,29.24908541,25.93496537,muskmelon
6,113,52,6.740983646,90.35567642,27.76317235,25.21609113,muskmelon
26,108,52,6.201797639,94.26765349,28.82629037,26.23838511,muskmelon
30,81,48,6.041027474,92.09688432,28.52379742,29.86681385,muskmelon
9,115,52,6.019372459,90.97685539,29.06785065,29.1194739,muskmelon
7,83,45,6.704104127,90.73891887,29.08417927,25.33014238,muskmelon
21,84,55,6.494251024,94.79453182,28.47090661,21.08484101,muskmelon
26,109,45,6.224535449,90.38971208,28.27973674,21.58992507,muskmelon
27,95,55,6.160414414,91.21322065,28.47212559,20.88620369,muskmelon
5,119,55,6.168757984,94.30111601,29.68846716,26.83924845,muskmelon
14,110,51,6.085444691,91.66737633,27.02415146,21.26034986,muskmelon
18,82,48,6.159050816,94.16748386,29.09588297,26.70581328,muskmelon
14,87,48,6.606033244,92.58862544,29.69238699,29.1102594,muskmelon
9,85,53,6.447662945,92.86798698,28.20619412,28.78654515,muskmelon
6,100,53,6.105909623,93.92217834,29.05248036,23.66620626,muskmelon
12,107,46,6.559763394,93.61870344,29.57240298,27.56918621,muskmelon
13,91,47,6.14410903,92.43510994,29.10968327,27.95602304,muskmelon
25,102,50,6.099662369,92.91440379,28.20480805,20.36001144,muskmelon
25,117,53,6.413927319,92.12543021,29.11858526,24.52020164,muskmelon
21,85,52,6.075144116,90.10051615,29.62800691,23.69586761,muskmelon
25,104,55,6.123802502,90.36881284,29.81196601,22.68766503,muskmelon
24,102,54,6.698468621,90.93897939,27.72338349,22.81863447,muskmelon
25,116,50,6.088885814,92.92367701,29.26092798,28.70627683,muskmelon
17,100,48,6.367800632,94.29753295,29.72791119,26.52364146,muskmelon
25,110,54,6.425930938,90.78413842,28.91105641,23.44398467,muskmelon
25,104,51,6.469983276,93.88482153,28.96361426,23.56130173,muskmelon
11,107,54,6.094016338,91.33617236,28.59052369,29.44008034,muskmelon
26,98,52,6.150090899,90.69759008,27.33897716,28.69113835,muskmelon
17,88,52,6.646962425,90.75284363,29.90415889,25.37828397,muskmelon
25,87,46,6.379690748,90.02696201,27.42711692,21.7508774,muskmelon
8,120,46,6.732834334,90.70937262,29.55657523,28.36535596,muskmelon
13,95,46,6.126019932,93.76312893,29.84070774,23.28207838,muskmelon
22,108,47,6.161123579,91.72742702,28.53545677,25.1290048,muskmelon
13,82,52,6.442810053,94.86907886,27.11535046,26.51924782,muskmelon
23,120,55,6.732049075,91.60666594,27.84492803,26.47844429,muskmelon
22,110,47,6.243673725,91.82172592,29.03157242,24.93861254,muskmelon
23,95,45,6.266208727,90.56698742,27.82424457,21.19014526,muskmelon
10,106,49,6.350623739,92.00687531,27.72653142,20.21126747,muskmelon
12,99,52,6.002927293,94.30759855,28.69708334,22.21807088,muskmelon
20,106,51,6.342573112,90.97015715,29.73019662,20.49035619,muskmelon
11,83,53,6.163921248,92.91778307,29.54097171,21.9653077,muskmelon
19,117,55,6.121745389,91.78336933,28.80311922,25.16359891,muskmelon
26,98,49,6.130160473,90.53330091,27.29035669,23.49535234,muskmelon
20,113,48,6.440584681,94.87679041,27.46583649,27.27899847,muskmelon
17,101,47,6.185053234,94.72981338,29.49401389,26.30820876,muskmelon
7,98,45,6.157724816,92.51054946,27.79161808,26.85422624,muskmelon
22,93,48,6.776987974,91.52291141,29.12533739,21.90440445,muskmelon
21,95,47,6.431970877,93.56161439,27.93114233,20.66127836,muskmelon
12,109,48,6.708743843,92.12534736,29.45771748,20.76212031,muskmelon
12,118,47,6.010739645,92.17444796,27.96872279,28.94766949,muskmelon
14,100,49,6.365956658,91.07574233,29.48882958,26.01909355,muskmelon
9,89,47,6.668382766,90.77069618,29.47156259,28.75226067,muskmelon
16,95,46,6.74669542,90.14362622,27.0767265,24.4514648,muskmelon
7,95,45,6.031665834,90.80015308,27.30008597,25.09484511,muskmelon
6,87,45,6.40077205,90.79007335,29.82729394,22.84203589,muskmelon
20,93,50,6.448792689,93.22980899,29.93061247,24.34814338,muskmelon
29,84,49,6.251420275,93.90741192,29.94349168,20.39020503,muskmelon
5,111,47,6.274452811,91.47355778,28.03306461,21.17924769,muskmelon
5,111,52,6.135996372,94.0371147,29.8843055,21.0000988,muskmelon
15,111,54,6.194090172,92.91185695,27.7058373,22.06207161,muskmelon
11,89,47,6.327822962,94.65343534,29.78714005,27.8659442,muskmelon
15,110,48,6.212567211,92.86597437,28.57819995,27.5987178,muskmelon
30,95,52,6.640470863,90.33698678,29.48069921,26.0365768,muskmelon
12,115,52,6.685553129,94.96218673,27.51492243,21.01796432,muskmelon
25,120,50,6.327210469,94.81637388,28.05457761,21.84869328,muskmelon
11,102,45,6.35544263,93.12603235,29.03167341,24.15591199,muskmelon
5,94,55,6.085682344,91.89216849,28.5854649,26.88372572,muskmelon
18,84,46,6.781050373,93.42402083,27.08808014,25.32159689,muskmelon
22,107,54,6.630301421,90.84660317,27.99611732,21.61893763,muskmelon
18,80,52,6.484799661,91.14849627,27.87317436,24.05207925,muskmelon
18,86,45,6.566759102,90.71832938,28.96586565,22.25838137,muskmelon
28,113,48,6.170520518,92.48839665,28.87726019,24.44267592,muskmelon
18,115,53,6.012480351,94.19790371,29.17052093,22.06994464,muskmelon
20,82,54,6.541150335,90.01506395,29.34033587,21.44532907,muskmelon
22,98,47,6.341400922,91.91533173,29.07265321,28.83568362,muskmelon
25,117,54,6.150686364,92.50969311,28.68275966,29.11187663,muskmelon
15,83,49,6.438008153,91.39356832,28.92705913,23.20076686,muskmelon
16,120,51,6.547041903,91.64193051,27.99901833,23.28618248,muskmelon
5,111,50,6.399891457,91.79742953,27.59350075,24.84266123,muskmelon
21,85,47,6.186770318,90.60932469,29.87331077,24.69720481,muskmelon
23,90,54,6.159020864,90.45773041,28.55852465,27.26588346,muskmelon
29,99,55,6.660954816,91.46241065,29.19378695,26.48240255,muskmelon
11,102,47,6.504906979,92.78226196,27.98780984,27.14509034,muskmelon
18,80,51,6.706053225,91.81758779,28.05380704,20.76582087,muskmelon
21,87,52,6.067665498,94.2911951,27.3506296,27.21244021,muskmelon
8,114,52,6.419083092,94.5513539,29.34081108,28.22908103,muskmelon
6,99,46,6.39637861,94.22253035,28.61475136,28.98574189,muskmelon
25,89,50,6.375923383,91.34685096,27.04863538,25.08146686,muskmelon
13,96,55,6.700337732,94.57459443,29.5275305,21.13545688,muskmelon
26,82,47,6.565312653,93.46806467,28.50416396,24.20007242,muskmelon
21,106,52,6.286515359,94.78993038,28.89578588,23.0362503,muskmelon
15,90,52,6.448061578,91.3821731,27.04927452,23.65747461,muskmelon
16,106,54,6.585872508,91.69532178,28.96017885,24.7458198,muskmelon
30,22,12,6.354006744,92.51077745,15.78144173,119.035002,orange
6,37,13,7.511755068,91.50819306,26.03097313,101.2847738,orange
13,27,6,7.335158382,91.35608208,13.36050601,111.2266885,orange
16,7,9,7.813916603,92.04304496,18.87957654,114.6659511,orange
7,20,9,7.129136941,91.57802915,29.47741671,111.1727497,orange
27,26,10,6.079998496,92.91487288,28.06903173,114.1339416,orange
23,5,15,7.408939392,92.04670813,25.66901098,112.5424199,orange
18,0,14,7.207991261,92.00719952,29.77149434,114.4161786,orange
24,39,14,7.189259647,90.90343769,30.55472573,106.0711985,orange
23,13,6,7.365338111,90.26408017,23.96147583,102.6958703,orange
17,21,15,7.455991072,91.5473145,23.98289638,118.4901697,orange
12,33,8,6.822282114,90.31153735,25.26052689,117.3695296,orange
9,6,12,7.028746406,90.14362642,31.08368929,109.6894658,orange
7,19,10,6.118430299,91.22062116,14.78003032,100.1961762,orange
18,24,6,6.285312759,94.45239715,26.56608303,116.3796525,orange
11,9,8,6.559236744,94.39000473,24.85903405,111.7803734,orange
8,31,7,7.163245982,93.63812684,34.51465139,103.5684926,orange
17,22,5,6.945562889,90.72351622,24.12188673,102.835632,orange
5,13,8,7.474710503,90.10522549,23.85340379,103.923226,orange
8,16,9,7.601189843,91.28408653,24.60297538,111.2948115,orange
13,4,6,7.561143224,94.25966183,15.63211033,101.4705704,orange
25,0,14,6.361671475,91.97978938,19.33516809,116.450422,orange
7,8,10,6.929216014,91.98317355,28.2620488,105.2132259,orange
23,4,5,7.477935216,93.36348717,22.67594476,110.3332655,orange
14,33,8,7.684420446,92.9641969,21.03200078,110.6823944,orange
7,30,15,7.825531916,91.06053924,33.23453301,115.7659902,orange
29,21,12,6.438668989,92.15987039,22.30318989,117.3688104,orange
14,11,5,6.946354724,94.8933184,11.50322938,115.5683776,orange
8,9,15,7.994465371,94.35734702,14.34320488,110.2223123,orange
